Times	XFX-Tank-base 3.3	HX-TANK-base2.9	XJ-R1-Ñ¹Á¦	XJ-R2-Ñ¹Á¦	J-PTHC02A_P	J-HCXZ01Z_P	J-PTHC04A_P	J-PTHC05A_P	J-PTHC01A_P
37:15:00	2.345913887	4.01573801	0.959183991	3.781678438	22.1499939	23.43314362	21.96638298	23.26739693	21.11355591
37:20:00	2.345913887	4.01573801	0.971169174	3.791270256	21.93683434	23.18327522	21.73698997	23.01999283	20.85796165
37:25:00	2.345913887	4.01573801	0.97915864	3.804093361	23.32990456	24.1615448	23.06305695	24.01345253	22.09324646
37:30:00	2.345913887	4.01573801	0.994351745	3.816238403	22.55510139	23.89677048	22.38015175	23.70878029	21.51653481
37:35:00	2.345913887	4.01573801	1.000357985	3.829890728	20.62976074	22.1378479	20.47517395	21.91557693	19.64148521
37:40:00	2.345913887	4.01573801	1.016218305	3.84645462	23.85855293	25.16743088	23.71892548	24.96518135	22.89337349
37:45:00	2.345913887	4.01573801	1.042568445	3.861360312	23.50423622	24.85448647	23.35704803	24.66152191	22.52323532
37:50:00	2.345913887	4.01573801	1.063334942	3.876915932	22.2090416	23.87395859	22.08054352	23.69505501	21.30015755
37:55:00	2.360544443	4.01573801	1.041846633	3.888458014	22.56707573	24.09672546	22.41633606	23.91758728	21.62513733
38:00:00	2.385211229	4.01573801	1.026810527	3.888034105	22.47206497	23.94245529	22.34307861	23.74674606	21.51165581
38:05:00	2.410420418	4.01573801	1.023573995	3.884491205	22.74704361	24.37105942	22.60157394	24.17796707	21.77706909
38:10:00	2.436408758	4.01573801	1.008422971	3.881551504	22.12800217	23.72625732	21.97764778	23.51675606	21.13273239
38:15:00	2.46167922	4.01573801	1.009836435	3.877434254	21.81422043	23.43708611	21.68636131	23.22723579	20.85976791
38:20:00	2.487439871	4.01573801	1.026400566	3.878018141	23.26838493	24.7173214	23.14405441	24.51268959	22.34000778
38:25:00	2.513593912	4.01573801	1.051519275	3.880251408	22.52434921	24.07845688	22.41758537	23.84601402	21.60762215
38:30:00	2.540010929	4.01573801	1.07580471	3.884076595	23.53794098	25.11486435	23.44339943	24.85457802	22.65281105
38:35:00	2.564905405	4.01573801	1.097008586	3.880910397	22.9688282	24.29372215	22.85890198	24.10189438	22.05729103
38:40:00	2.589825869	4.01573801	1.11681366	3.868275642	22.51423264	23.91928673	22.38203049	23.76054192	21.6135788
38:45:00	2.615247965	4.01573801	1.125482202	3.854632854	22.87291718	24.42008972	22.74735641	24.2539978	21.97067642
38:50:00	2.641285896	4.01573801	1.137297034	3.839651823	21.96939087	23.46671104	21.82914734	23.29789734	21.04755592
38:55:00	2.667490244	4.01573801	1.152315974	3.826027632	22.75817871	24.41901398	22.64676857	24.27081871	21.85297775
39:00:00	2.695353031	4.01573801	1.18195796	3.813458681	23.39114571	24.76422501	23.28730583	24.63207054	22.43006134
39:05:00	2.720895052	4.01573801	1.212201953	3.797281265	22.52552032	24.18039703	22.43788338	24.04332161	21.62924385
39:10:00	2.74413538	4.01573801	1.26619041	3.7914114	22.89447975	24.39323997	22.79091835	24.26138496	21.96906853
39:15:00	2.768268347	4.01573801	1.315749764	3.784279108	23.4464798	24.80813599	23.34082031	24.69176483	22.49639893
39:20:00	2.793705463	4.01573801	1.349028349	3.777937889	22.58973122	23.895895	22.49094391	23.7865696	21.65447998
39:25:00	2.819422245	4.01573801	1.373016357	3.780302763	22.42315102	23.72437286	22.34850502	23.56002998	21.49543571
39:30:00	2.844868183	4.01573801	1.407444835	3.775811672	23.78879166	25.10511017	23.72459221	24.92129898	22.89950943
39:35:00	2.8707335	4.01573801	1.391785145	3.775806427	22.84718704	24.28366661	22.79994583	24.0632534	21.98497963
39:40:00	2.895356655	4.01573801	1.34929204	3.77068305	23.10963631	24.28263474	23.03673172	24.05119896	22.1759491
39:45:00	2.919288158	4.01573801	1.304914236	3.768459082	22.35903931	23.72641563	22.31392288	23.49266052	21.49938583
39:50:00	2.944112539	4.01573801	1.291666746	3.76714015	22.1332016	23.43054962	22.08662605	23.19502068	21.26406479
39:55:00	2.96830678	4.01573801	1.304499626	3.771691084	22.56075859	23.89233017	22.51519585	23.65756607	21.68686867
40:00:00	2.992212296	4.01573801	1.314228296	3.778362274	22.63743782	23.92542839	22.62289238	23.6908493	21.76821327
40:05:00	3.017815828	4.01573801	1.338890195	3.784476995	22.22379303	23.44831085	22.18910027	23.20824623	21.31873322
40:10:00	3.042902231	4.01573801	1.372149944	3.795085907	22.63260078	23.81474304	22.61133575	23.57945633	21.7480545
40:15:00	3.069082737	4.01573801	1.396552801	3.800041914	22.91348457	24.22927856	22.91487694	23.99430084	22.06547546
40:20:00	3.084605932	4.01573801	1.412645817	3.796998501	26.29147148	25.13838196	26.23681641	25.00499344	25.03178978
40:25:00	3.084605932	4.01573801	1.425421953	3.800748587	27.71247673	27.07957649	27.67464066	26.92850494	26.52758217
40:30:00	3.084605932	4.061157703	1.426250815	3.805799007	23.97836494	24.65892601	24.38369942	24.5326767	23.53129959
40:35:00	3.084605932	4.061157703	1.444171786	3.818264246	23.30635452	24.2154541	23.72408676	24.07933807	22.83064079
40:40:00	3.084605932	4.061157703	1.468122244	3.837682724	23.21741295	24.20685005	23.64222908	24.05924988	22.78408241
40:45:00	3.084605932	4.061157703	1.493015409	3.855160713	23.5469017	24.48927879	23.97757912	24.35622597	23.16584587
40:50:00	3.084605932	4.061157703	1.521695971	3.866561174	23.67844009	24.58929825	24.1090107	24.46931076	23.28741646
40:55:00	3.084605932	4.061157703	1.557448983	3.881805897	24.42344856	25.40041542	24.87283325	25.26417923	24.10155869
41:00:00	3.084605932	4.061157703	1.593849301	3.895823002	25.17918968	26.02196312	25.63437271	25.90904999	24.85115242
41:05:00	3.084605932	4.061157703	1.630105257	3.916356564	24.52194595	25.30077553	24.96318054	25.21415329	24.19587326
41:10:00	3.084605932	4.061157703	1.661813021	3.936001301	24.4002285	25.16265869	24.83657837	25.07282066	24.06528282
41:15:00	3.084605932	4.061157703	1.693533778	3.95823741	24.84408188	25.6781044	25.27689552	25.57447052	24.50512695
41:20:00	3.084605932	4.061157703	1.70862782	3.983073235	24.56789589	25.26988029	24.99564171	25.21509933	24.22499847
41:25:00	3.084605932	4.061157703	1.726479292	4.004329681	23.83799934	24.57832146	24.27640343	24.52133179	23.4722805
41:30:00	3.084605932	4.061157703	1.743658781	4.025849342	24.81041336	25.48475647	25.25200081	25.44017982	24.47390747
41:35:00	3.084605932	4.061157703	1.789506435	4.044099808	24.38132668	25.06788254	24.81630135	25.01939011	24.04426765
41:40:00	3.084605932	4.061157703	1.841835618	4.063047409	24.9919281	25.64539337	25.4394474	25.59291649	24.66717339
41:45:00	3.084605932	4.061157703	1.886684299	4.082842827	24.80548286	25.48420143	25.25486946	25.42839241	24.48011971
41:50:00	3.084605932	4.061157703	1.921677828	4.10216713	25.81855202	26.46767426	26.26371193	26.40514565	25.48910904
41:55:00	3.084605932	4.061157703	1.947569609	4.128011703	25.24113464	25.82003212	25.66361809	25.75863838	24.89001083
42:00:00	3.084605932	4.061157703	1.947682381	4.155863285	24.90247345	25.33653641	25.32021141	25.28788376	24.5267334
42:05:00	3.084605932	4.061157703	1.914554834	4.1827631	24.50217819	24.9504776	24.92502975	24.89693832	24.1276722
42:10:00	3.084605932	4.061157703	1.879203439	4.205825806	24.4218483	24.87928391	24.84567833	24.82711601	24.05963707
42:15:00	3.084605932	4.061157703	1.864598989	4.225755215	25.07719231	25.52275658	25.49888992	25.4656868	24.69501305
42:20:00	3.084605932	4.061157703	1.881879568	4.242950916	26.10848236	26.58635521	26.55033112	26.52028084	25.7487793
42:25:00	3.084605932	4.061157703	1.905226588	4.249536991	25.23308754	25.70473289	25.66786385	25.63734245	24.88289452
42:30:00	3.084605932	4.061157703	1.936846852	4.250544548	25.53013992	26.00523567	25.96658134	25.94159698	25.18115616
42:35:00	3.084605932	4.061157703	1.979245782	4.250290394	25.77744675	26.21743393	26.19625282	26.15095329	25.37004662
42:40:00	3.084605932	4.061157703	2.01447773	4.254775524	25.7979393	26.30499458	26.23167419	26.23641205	25.40468979
42:45:00	3.084605932	4.061157703	2.037672043	4.257271767	25.40296555	25.84888649	25.83554459	25.79525757	25.04187965
42:50:00	3.084606171	4.06115818	2.059421062	4.259457588	25.00176048	25.43875122	25.43040276	25.38873482	24.64045334
42:55:00	3.084606171	4.06115818	2.082826614	4.260711193	25.09399223	25.49161911	25.5194149	25.4473362	24.72308922
43:00:00	3.055656195	4.06115818	2.134219408	4.263245583	26.29256821	26.27490616	26.64749908	26.22810936	25.71660233
43:05:00	3.021320581	4.06115818	2.185832739	4.264583588	25.65036964	26.07193375	26.09999657	26.01247978	25.29360962
43:10:00	2.987157583	4.06115818	2.225216627	4.264282227	25.68605614	26.06955147	26.13464737	26.00510979	25.3334465
43:15:00	2.954321146	4.06115818	2.262033224	4.265063763	25.09535027	25.53812599	25.53888893	25.47968292	24.74615288
43:20:00	2.921002626	4.06115818	2.289832354	4.264008999	24.97463608	25.48062515	25.41984367	25.42153549	24.62082481
43:25:00	2.887150526	4.06115818	2.320252895	4.264781475	24.43563843	24.91721344	24.86621284	24.85826492	24.05338669
43:30:00	2.853432655	4.06115818	2.343650818	4.265883923	25.3433342	25.80714798	25.79414749	25.75565529	24.95137978
43:35:00	2.81941843	4.06115818	2.385447025	4.266769409	24.91780281	25.28368568	25.35644341	25.24397469	24.51271439
43:40:00	2.784969568	4.06115818	2.428392172	4.260004044	25.39861488	25.93060875	25.8903923	25.89504814	25.05528831
43:45:00	2.750571012	4.06115818	2.425433636	4.247982025	25.31191444	25.87016487	25.80204773	25.82891655	24.97868919
43:50:00	2.716234207	4.06115818	2.408360481	4.240472794	25.75209427	26.32172203	26.25104713	26.2794342	25.40991592
43:55:00	2.68235302	4.06115818	2.409547806	4.231173515	25.52354431	26.13449287	26.01491547	26.08483124	25.18783379
44:00:00	2.649113178	4.06115818	2.41329813	4.221468449	25.1722126	25.72654724	25.67289543	25.67420959	24.84144211
44:05:00	2.615225315	4.06115818	2.41868782	4.210727692	25.2395668	25.78740501	25.74417496	25.72450256	24.92050743
44:10:00	2.582634211	4.06115818	2.434071064	4.199440002	25.13673019	25.7273159	25.65580559	25.65565109	24.8135376
44:15:00	2.548116922	4.06115818	2.451697588	4.189506054	24.56648445	25.26860619	25.08770752	25.2002449	24.24635887
44:20:00	2.513505697	4.06115818	2.472619057	4.179597378	24.47959137	25.15628052	24.99116325	25.07284355	24.1581955
44:25:00	2.478991985	4.06115818	2.482185364	4.171221256	24.54610634	25.20662308	25.05600166	25.12289047	24.2110405
44:30:00	2.444441557	4.06115818	2.489950418	4.161468983	24.77113152	25.37276649	25.28520584	25.29010391	24.46073151
44:35:00	2.40943265	4.06115818	2.493253231	4.148523808	24.28334045	24.92569542	24.80488014	24.84472084	23.95743942
44:40:00	2.37434268	4.06115818	2.503196955	4.133589745	24.20972061	24.8440361	24.73358345	24.76418495	23.89688492
44:45:00	2.339629412	4.06115818	2.513058186	4.122632027	24.09754562	24.62464142	24.60238266	24.55394936	23.72615814
44:50:00	2.305313826	4.06115818	2.517392397	4.112446785	25.12266731	25.72001648	25.63701248	25.64047813	24.75993156
44:55:00	2.271832705	4.06115818	2.515100002	4.103995323	24.86538124	25.55381775	25.37325287	25.46364212	24.48748779
45:00:00	2.238109112	4.06115818	2.512634754	4.097079754	23.28367424	23.96363449	23.80385399	23.86860466	22.90360641
45:05:00	2.204246759	4.06115818	2.509816885	4.085716724	23.28938866	23.97019577	23.7994976	23.889431	22.88366318
45:10:00	2.170553684	4.06115818	2.519069433	4.076992035	24.75698471	25.43629456	25.25812149	25.37452698	24.36053658
45:15:00	2.136255264	4.06115818	2.521839619	4.072855473	24.27036285	25.03292274	24.76745987	24.97064972	23.88120461
45:20:00	2.101883888	4.06115818	2.513473511	4.067748547	23.83952713	24.4810257	24.31472397	24.42861938	23.41271782
45:25:00	2.067793846	4.06115818	2.50804615	4.060880184	24.34540939	25.00972176	24.83717728	24.94742203	23.93590736
45:30:00	2.033380032	4.06115818	2.484076262	4.054970264	24.12671852	24.7710228	24.61221695	24.70101547	23.70265579
45:35:00	1.999522805	4.06115818	2.462763786	4.044931412	24.0671711	24.73722267	24.5489521	24.66365051	23.65967369
45:40:00	1.968540072	4.06115818	2.445766687	4.041715622	23.87189865	24.53289986	24.34571457	24.45743179	23.44713783
45:45:00	1.93507421	4.06115818	2.43020153	4.040886402	24.72830391	25.35720825	25.17983055	25.29405212	24.29294395
45:50:00	1.900856495	4.06115818	2.414466858	4.035440445	24.73710251	25.38008118	25.19924736	25.32292747	24.30316734
45:55:00	1.866963387	4.06115818	2.396753073	4.02974987	31.27463341	31.34229088	31.74778366	31.29977417	30.83385658
46:00:00	1.833731294	4.038125038	2.400653601	4.022784233	27.66303825	27.13002396	28.11995506	27.09863663	27.03029633
46:05:00	1.801465273	3.988576174	2.399523497	4.018249989	24.42167854	25.23639488	25.06831741	25.20302391	24.16458893
46:10:00	1.768149257	3.938033104	2.406156301	4.0127244	23.41982079	24.28827286	24.07863617	24.2614193	23.18693542
46:15:00	1.735888124	3.886802673	2.417425394	4.004282475	24.20051575	25.06088829	24.8624382	25.02931023	23.96565437
46:20:00	1.703339577	3.836298704	2.427770615	4.000164986	25.4961853	26.2748642	26.15340424	26.24756432	25.2739315
46:25:00	1.670942903	3.786723614	2.435986757	3.995482445	24.59917068	25.41204643	25.25567627	25.38674355	24.36694908
46:30:00	1.639471412	3.736429691	2.445314169	3.989593506	23.23863602	24.07443428	23.89337349	24.05194473	23.01288986
46:35:00	1.609840631	3.685064316	2.446859837	3.9912045	24.24180794	25.00526047	24.89419365	24.98452759	24.01148796
46:40:00	1.579044819	3.634503365	2.456224918	3.991534233	23.9047966	24.71452522	24.56495476	24.6927948	23.67999077
46:45:00	1.547567606	3.583670378	2.460257292	3.983073711	23.97929382	24.70628738	24.64077568	24.68603325	23.75948715
46:50:00	1.515422583	3.532978296	2.462707281	3.978645086	24.71744728	25.44478989	25.390028	25.43163681	24.49630928
46:55:00	1.486103535	3.482952833	2.463718653	3.974782228	23.54517937	24.29478455	24.21454811	24.27888107	23.32186508
47:00:00	1.456365943	3.432080984	2.463757753	3.965030432	24.61509132	25.29848099	25.29877853	25.28207779	24.38361359
47:05:00	1.425579667	3.382015705	2.449591875	3.962910414	25.43819618	26.18514824	26.11832237	26.16191483	25.20900345
47:10:00	1.395473242	3.33275032	2.43601799	3.960752964	25.03695679	25.81394768	25.71595955	25.79422951	24.77617836
47:15:00	1.365653634	3.283172131	2.41332674	3.964917183	24.30385017	25.10118484	24.98381615	25.0840416	24.05459595
47:20:00	1.337952971	3.233041048	2.386407614	3.969863892	22.72255325	23.51504707	23.39983559	23.49596977	22.47023964
47:25:00	1.306015015	3.181697369	2.360673428	3.969863653	23.68744087	24.46335602	24.36927795	24.4436779	23.44568825
47:30:00	1.276533723	3.131124258	2.333404779	3.968082905	23.19039154	23.93241119	23.87293243	23.90814781	22.93681335
47:35:00	1.244163871	3.080196619	2.309034348	3.966660261	23.22444725	23.82714844	23.88725471	23.8205986	22.90658569
47:40:00	1.24416399	3.029059172	2.288594961	3.967413902	24.34286499	24.89726448	25.00652122	24.89332199	24.05706406
47:45:00	1.24416399	2.978707552	2.263611317	3.961393118	25.04810524	25.59616661	25.71919823	25.59630203	24.77548027
47:50:00	1.24416399	2.928972006	2.235976696	3.955400944	25.78296661	26.33433723	26.45633888	26.33448219	25.50974464
47:55:00	1.24416399	2.879850864	2.201598883	3.950869083	23.14224625	23.74851227	23.81536293	23.75165367	22.90037346
48:00:00	1.24416399	2.828727961	2.167507172	3.943741322	23.06443405	23.73912621	23.74411011	23.73872375	22.7693615
48:05:00	1.24416399	2.777943134	2.135858297	3.942841291	22.79883194	23.7677269	23.50510597	23.75546265	22.52847672
48:10:00	1.24416399	2.727351189	2.106279612	3.942162991	23.03070068	24.12578583	23.75011826	24.10088348	22.74446297
48:15:00	1.24416399	2.677155495	2.076113462	3.9381001	23.36844063	24.35638046	24.07450485	24.33691788	23.10326385
48:20:00	1.24416399	2.627131224	2.046500444	3.934512615	20.89310646	21.72329521	21.60177612	21.70162964	20.59251022
48:25:00	1.24416399	2.575220346	2.031971931	3.929270983	21.47317314	21.97710037	22.16081619	21.95896721	21.15132332
48:30:00	1.24416399	2.523486853	2.030633688	3.920269012	23.16568375	23.6956749	23.84467316	23.68930244	22.83421135
48:35:00	1.24416399	2.472917557	2.049835443	3.913294315	24.13191795	24.63658524	24.81416893	24.63327026	23.82509041
48:40:00	1.24416399	2.423037767	2.041243315	3.907741785	26.01814651	26.47896385	26.70644379	26.47700882	25.69997787
48:45:00	1.24416399	2.374659777	1.989440799	3.902661324	23.92611313	24.46408272	24.61059761	24.46442032	23.61488152
48:50:00	1.24416399	2.324641466	1.944988012	3.898115158	24.07617378	24.5898056	24.76398087	24.58690262	23.77838707
48:55:00	1.24416399	2.274808168	1.910748005	3.889984369	23.0739975	23.68278313	23.7609539	23.67263412	22.77997208
49:00:00	1.24416399	2.224427462	1.878807425	3.88617754	22.63189697	23.21741104	23.33881569	23.20829391	22.32870483
49:05:00	1.24416399	2.173787355	1.845623374	3.883304119	22.39589691	23.28547096	23.10062981	23.08915138	22.0835247
49:10:00	1.276119471	2.123130322	1.822709441	3.880524397	23.40684891	24.26506424	24.1247406	24.0569973	23.09870338
49:15:00	1.313789248	2.073336601	1.804336429	3.885894775	22.67326164	23.490942	23.38694954	23.29921722	22.35157394
49:20:00	1.351318955	2.023068905	1.78364563	3.88484931	22.56407738	23.41059685	23.2815609	23.21739769	22.20284843
49:25:00	1.387745857	1.972802877	1.764670372	3.88560009	22.17794609	23.08788872	22.89184952	22.83843613	21.82196808
49:30:00	1.422422886	1.922202349	1.736950397	3.887032747	23.18545151	24.10117531	23.89984131	23.85218239	22.85515594
49:35:00	1.453853488	1.872471333	1.715863824	3.885923624	22.93773079	23.88834953	23.66377831	23.61760139	22.63692856
49:40:00	1.488346577	1.822586775	1.710211039	3.888096809	21.82675362	22.76410484	22.5513382	22.50137711	21.50461769
49:45:00	1.523575306	1.771893024	1.708307981	3.892391682	22.74069595	23.64272308	23.46177292	23.38812447	22.41256332
49:50:00	1.560920954	1.721777081	1.707648396	3.893857002	23.03249741	24.00845718	23.76944923	23.72601128	22.63112831
49:55:00	1.596184254	1.672015786	1.710965037	3.896419525	23.19591331	24.24087143	23.93211746	23.95290565	22.81561852
50:00:00	1.633066177	1.622404814	1.735103965	3.897371292	23.78995132	24.66638756	24.54433823	24.4564724	23.44591713
50:05:00	1.668977261	1.573253274	1.737911463	3.897907972	23.81746674	24.58934021	24.56156158	24.52556038	23.477211
50:10:00	1.703208089	1.524172425	1.705216765	3.895382881	23.32905579	24.14927483	24.07927895	24.09407043	23.00491714
50:15:00	1.736660004	1.47474885	1.676423192	3.888768673	23.96744347	24.77867508	24.71907997	24.72065735	23.63927078
50:20:00	1.774233341	1.425797462	1.662497401	3.878573895	24.08078384	24.89202309	24.83886909	24.84381485	23.75913048
50:25:00	1.814650536	1.37698555	1.649187326	3.866146803	21.25935936	22.88226318	22.03603172	22.81934929	20.97079849
50:30:00	1.850357413	1.37698555	1.642396212	3.852013588	24.23915291	25.0216217	24.87236023	24.98552704	23.87957191
50:35:00	1.885964632	1.37698555	1.644784808	3.829184294	23.33612823	24.11611748	23.97035217	24.09637642	22.94972992
50:40:00	1.922181964	1.37698555	1.640016675	3.823295593	23.99376297	24.72353935	24.62555695	24.69658089	23.59994507
50:45:00	1.957278848	1.37698555	1.634316206	3.812931538	24.05784607	24.79198837	24.69944	24.77417564	23.69232941
50:50:00	1.993259311	1.37698555	1.625412583	3.800899506	24.00504494	24.76151848	24.66098976	24.7358036	23.64888954
50:55:00	2.030955553	1.37698555	1.620720387	3.789699554	26.00087357	26.76410294	26.65650368	26.73838234	25.64125824
51:00:00	2.068108797	1.37698555	1.592303634	3.778715134	25.65088081	26.36700249	26.36068153	26.3298893	25.34288216
51:05:00	2.105069637	1.37698555	1.586197853	3.769364119	23.24443054	23.99430847	23.94413948	23.95544624	22.88848686
51:10:00	2.14248991	1.37698555	1.578554392	3.761795044	22.97873688	23.87600708	23.68008232	23.84135437	22.64475822
51:15:00	2.177760363	1.37698555	1.57109499	3.756538153	22.87106514	23.68676186	23.57316017	23.65841293	22.53910637
51:20:00	2.21288085	1.37698555	1.574515343	3.747909784	22.91170692	23.74254608	23.61750603	23.70515823	22.58167839
51:25:00	2.249141693	1.37698555	1.587348342	3.741955519	24.33321571	25.11733437	25.05012321	25.07635498	24.01441574
51:30:00	2.28537631	1.37698555	1.600185275	3.72900939	25.51341629	26.28921318	26.22929764	26.25593948	25.19556236
51:35:00	2.321287155	1.37698555	1.598748207	3.72410059	24.89170265	25.71567154	25.63302803	25.68520737	24.5807972
51:40:00	2.357749224	1.37698555	1.597354054	3.721452951	22.63469505	23.28836441	23.39242363	23.25888252	22.34626961
51:45:00	2.394176245	1.37698555	1.596336961	3.711960554	22.65113449	23.22542	23.41361046	23.18433571	22.38256645
51:50:00	2.430148363	1.37698555	1.607115746	3.710099936	22.70545006	23.30104256	23.4661293	23.25488663	22.43555069
51:55:00	2.465665817	1.37698555	1.622002244	3.709895611	23.02575874	23.6432457	23.78712463	23.5971756	22.75085449
52:00:00	2.500473976	1.37698555	1.642296791	3.70002985	23.71552849	24.58289337	24.50562096	24.51974106	23.46203423
52:05:00	2.535658598	1.392304301	1.642994404	3.700168848	24.84315491	26.28002739	25.63336372	26.19138336	24.64936256
52:10:00	2.571873426	1.421863914	1.628371596	3.692791462	22.27198792	23.44750595	22.87922478	23.36103249	21.86604691
52:15:00	2.609571457	1.469952703	1.615746021	3.691189528	22.04040909	23.16101456	22.62987328	23.060812	21.59644318
52:20:00	2.643066883	1.518008709	1.603647828	3.685197353	22.55112839	23.62950134	23.14008713	23.53704453	22.08969307
52:25:00	2.676947594	1.566176891	1.58838439	3.6834445	23.48320198	24.58132744	24.10075188	24.47232628	23.04545784
52:30:00	2.712114811	1.614779353	1.570633769	3.679920912	23.01455688	24.09803581	23.65571785	24.00311279	22.62212372
52:35:00	2.748139381	1.663089991	1.552825809	3.674531698	23.73390579	24.78069687	24.38718224	24.68965721	23.34464645
52:40:00	2.783726692	1.711620092	1.532889009	3.672119379	23.07378006	24.11874199	23.75307274	23.97465897	22.71131706
52:45:00	2.817275047	1.759192824	1.507379055	3.664902687	21.62036514	22.39888954	22.29546547	22.28050232	21.24866676
52:50:00	2.848950386	1.805915475	1.481935143	3.662537336	22.00634193	22.84835625	22.68433189	22.71825218	21.64310455
52:55:00	2.883601189	1.853201032	1.474604249	3.657477617	22.20422173	23.12992477	22.87837791	22.98814011	21.83237839
53:00:00	2.918418169	1.900836706	1.47528255	3.653438091	23.98537254	24.9973526	24.68863869	24.83980751	23.63081932
53:05:00	2.953349113	1.948801756	1.463543057	3.649629116	23.48857307	24.42734528	24.19438171	24.27278328	23.13017464
53:10:00	2.989224672	1.996281028	1.449095964	3.639513493	22.05032349	22.9064579	22.74397278	22.78748512	21.67385101
53:15:00	3.02297473	2.043741703	1.432709694	3.6334517	22.27992821	23.15764427	22.97509766	23.0405674	21.91880226
53:20:00	3.051365852	2.091545582	1.421678305	3.629626513	22.22801399	23.12923813	22.92980194	23.00482941	21.87408829
53:25:00	3.051365852	2.139258385	1.411213756	3.624014378	22.74702835	23.61158752	23.45378685	23.49414825	22.39999199
53:30:00	3.051365852	2.18683815	1.398743749	3.618341446	22.75835991	23.5987339	23.46434402	23.49250221	22.40158081
53:35:00	3.051365852	2.234562635	1.389599562	3.619921684	22.48328018	23.35003853	23.18787956	23.24790382	22.1218338
53:40:00	3.051365852	2.282831192	1.388229609	3.630276442	22.99716949	23.85632324	23.70235062	23.76844597	22.62533569
53:45:00	3.051365852	2.331485033	1.39379704	3.639406443	23.36588478	24.22290039	24.06501389	24.1276474	22.97810555
53:50:00	3.051365852	2.379508257	1.400283813	3.647452593	23.33823395	24.2069664	24.045187	24.1242218	22.96430016
53:55:00	3.051365852	2.427758217	1.396991968	3.657110691	23.1406765	23.94421768	23.84470558	23.86847496	22.77396965
54:00:00	3.051365852	2.475450039	1.394621015	3.668134212	22.96282959	23.76648903	23.68250656	23.69147491	22.59308434
54:05:00	3.051365852	2.523660183	1.386659622	3.676906109	23.29166222	24.08563042	24.00823021	24.00795174	22.92359734
54:10:00	3.051365852	2.571779251	1.380472302	3.688774586	23.11580849	24.0794735	23.84366798	23.98842621	22.77326393
54:15:00	3.051365852	2.62001276	1.379498959	3.693611145	23.43439484	24.30412865	24.16115761	24.2166748	23.07252884
54:20:00	3.051365852	2.667900801	1.379272819	3.698265791	23.49889755	24.37799644	24.22327805	24.28563881	23.13908768
54:25:00	3.051365852	2.716066599	1.38546598	3.702656269	23.8224926	24.75240326	24.55293846	24.6558857	23.45579529
54:30:00	3.051365852	2.764437914	1.395704508	3.708462477	23.96949577	24.80032158	24.69305611	24.70162582	23.5830822
54:35:00	3.051365852	2.813138485	1.408914447	3.705982447	23.86228371	24.74992943	24.5978508	24.64681053	23.50175285
54:40:00	3.051365852	2.861301899	1.419793367	3.710740328	24.23915291	25.15860558	24.98296356	25.05051804	23.88545799
54:45:00	3.051365852	2.909642935	1.43256855	3.716883659	24.08000183	24.98215675	24.82310486	24.89094925	23.72336006
54:50:00	3.051365852	2.958196402	1.452576399	3.728651524	24.58174896	25.42355919	25.32995415	25.33859062	24.23007011
54:55:00	3.051365852	3.006381035	1.463713169	3.734125614	24.29345703	25.2194519	25.04491425	25.11156273	23.94964409
55:00:00	3.051365852	3.054761648	1.483894348	3.742711544	24.72004128	25.57737732	25.4797039	25.45781708	24.35723495
55:05:00	3.051365852	3.102988005	1.496199846	3.734624863	25.0850029	25.93624878	25.84575272	25.83011055	24.72790527
55:10:00	3.051365852	3.151048899	1.508825183	3.724204302	24.63534355	25.50748062	25.40068817	25.40527725	24.28634071
55:15:00	3.051365852	3.199135303	1.524314642	3.723761559	24.62321472	25.36372375	25.38095665	25.27402115	24.24499893
55:20:00	3.051365852	3.247294188	1.540332437	3.718334436	24.31110001	25.10768127	25.08277512	25.01893997	23.96012306
55:25:00	3.051365852	3.295242786	1.562153578	3.71405673	24.51401329	25.33880234	25.2907486	25.24434662	24.16901207
55:30:00	3.051365852	3.343373537	1.587159157	3.707659245	24.51284218	25.30228996	25.27944756	25.201931	24.14372826
55:35:00	3.034338236	3.391406298	1.615915775	3.70917654	24.46257019	25.31284523	25.2428112	25.21026611	24.11697578
55:40:00	3.000979424	3.439357281	1.642246962	3.706745386	24.32634735	25.14375496	25.11219978	25.03344917	23.97424889
55:45:00	2.968776226	3.487053633	1.671038985	3.701242685	24.18341827	24.97833824	24.96479607	24.8847847	23.83028984
55:50:00	2.936747074	3.53471756	1.704595566	3.704361439	24.14064217	25.00777435	24.93208694	24.90739059	23.80545616
55:55:00	2.904071808	3.582701206	1.736624002	3.707018614	24.50278282	25.34998322	25.28100586	25.24229813	24.14934731
56:00:00	2.87193799	3.630596161	1.765895009	3.7072258	24.6451416	25.40014839	25.44539833	25.31023407	24.29597092
56:05:00	2.840145826	3.678108215	1.794694662	3.711399794	24.55380821	25.33784866	25.34325027	25.24270439	24.20067024
56:10:00	2.807870865	3.725860596	1.823415756	3.709553003	24.4174614	25.2329216	25.21346283	25.14298248	24.07805634
56:15:00	2.775132895	3.77373457	1.851100683	3.708413124	24.42305946	25.14793968	25.22092438	25.06303406	24.05856895
56:20:00	2.742273331	3.821405411	1.879052758	3.712756634	24.45546913	25.234869	25.24109459	25.17125893	24.08010483
56:25:00	2.709975004	3.86899662	1.907017231	3.714584589	24.58739471	25.33418274	25.3707943	25.26825523	24.20418167
